1987:12:30_21:07m:13   -80  113  -97   20z : -108  102 -105
1988:01:09_21:07m:13   -62  146 -104   20z : -107  101 -104
1988:01:19_21:07m:13   -63  156 -110   20z : -107   99 -103
1988:01:29_21:07m:13   -69  152 -111   20z : -106   98 -102
1988:02:08_21:07m:13   -70  147 -109   20z : -105   97 -101
1988:02:18_21:07m:13   -66  143 -104   20z : -104   96 -100
1988:02:28_21:07m:13   -62  149 -105   20z : -103   95  -99
1988:03:09_21:07m:13   -65  143 -104   20z : -103   94  -98
1988:03:19_21:07m:13   -63  144 -104   20z : -101   93  -97
1988:03:29_21:07m:13   -64  137 -100   20z : -100   92  -96
1988:04:08_21:07m:13   -61  135  -98   20z :  -99   91  -95
1988:04:18_21:07m:13   -66  106  -86   20z :  -98   90  -94
1988:04:28_21:07m:13   -73  109  -91   20z :  -97   90  -93
1988:05:08_21:07m:13   -77  121  -99   20z :  -95   89  -92
1988:05:18_21:07m:13   -87  111  -99   20z :  -94   88  -91
1988:05:28_21:07m:13  -105   92  -98   20z :  -92   87  -89
1988:06:07_21:07m:13  -111   81  -96   20z :  -90   86  -88
1988:06:17_21:07m:13  -122   84 -103   20z :  -89   85  -87
1988:06:27_21:07m:13  -109   76  -92   20z :  -87   85  -86
1988:07:07_21:07m:13  -104   50  -77   20z :  -85   84  -84
1988:07:17_21:07m:13  -100   44  -72   20z :  -83   83  -83
1988:07:27_21:07m:13  -104   44  -74   20z :  -81   82  -82
1988:08:06_21:07m:13  -119   39  -79   20z :  -79   81  -80
1988:08:16_21:07m:13  -112   25  -68   20z :  -77   80  -79
1988:08:26_21:07m:13  -116   16  -66   20z :  -75   79  -77
1988:09:05_21:07m:13  -115   28  -72   20z :  -73   79  -76
1988:09:15_21:07m:13  -119   34  -76   20z :  -71   78  -74
1988:09:25_21:07m:13  -112   43  -78   20z :  -69   77  -73
1988:10:05_21:07m:13  -108   38  -73   20z :  -67   76  -71
1988:10:15_21:07m:13  -101   53  -77   20z :  -65   75  -70
1988:10:25_21:07m:13  -102   58  -80   20z :  -63   74  -68
1988:11:04_21:07m:13   -99   57  -78   20z :  -61   72  -67
1988:11:14_21:07m:13   -92   54  -73   20z :  -59   71  -65
1988:11:24_21:07m:13   -65   67  -66   20z :  -57   70  -64
1988:12:04_21:07m:13   -63   62  -63   20z :  -55   69  -62
1988:12:14_21:07m:13   -58   62  -60   20z :  -53   68  -61
1988:12:24_21:07m:13   -16   68  -42   20z :  -51   66  -59
1989:01:03_21:07m:13     3   72  -34   20z :  -50   65  -57
1989:01:13_21:07m:13    26   78  -26   20z :  -48   64  -56
1989:01:23_21:07m:13     6   94  -44   20z :  -46   62  -54
1989:02:02_21:07m:13    12  105  -46   20z :  -44   61  -53
1989:02:12_21:07m:13    -2   99  -50   20z :  -43   59  -51
1989:02:22_21:07m:13   -22   91  -57   20z :  -41   58  -50
1989:03:04_21:07m:13   -17   94  -56   20z :  -40   56  -48
1989:03:14_21:07m:13    -2  100  -51   20z :  -38   55  -46
1989:03:24_21:07m:13    19   88  -34   20z :  -37   53  -45
1989:04:03_21:07m:13    31   97  -33   20z :  -35   51  -43
1989:04:13_21:07m:13    33   99  -33   20z :  -34   49  -42
1989:04:23_21:07m:13    35   98  -31   20z :  -33   48  -40
1989:05:03_21:07m:13     7   80  -36   20z :  -32   46  -39
1989:05:13_21:07m:13    -6   69  -37   20z :  -30   44  -37
1989:05:23_21:07m:13   -34   72  -53   20z :  -29   42  -36
1989:06:02_21:07m:13   -46   36  -41   20z :  -28   40  -34
1989:06:12_21:07m:13   -39   23  -31   20z :  -27   38  -33
1989:06:22_21:07m:13   -40   27  -33   20z :  -26   36  -31
1989:07:02_21:07m:13   -42   29  -35   20z :  -25   34  -30
1989:07:12_21:07m:13   -66   23  -44   20z :  -24   32  -28
1989:07:22_21:07m:13   -71   20  -46   20z :  -23   30  -27
1989:08:01_21:07m:13   -74   10  -42   20z :  -22   28  -25
1989:08:11_21:07m:13   -66    3  -35   20z :  -21   26  -24
1989:08:21_21:07m:13   -68  -12  -28   20z :  -20   24  -22
1989:08:31_21:07m:13   -86  -14  -36   20z :  -19   22  -21
1989:09:10_21:07m:13   -79  -18  -31   20z :  -18   20  -19
1989:09:20_21:07m:13   -66  -24  -21   20z :  -17   18  -18
1989:09:30_21:07m:13   -39  -14  -13   20z :  -16   17  -16
1989:10:10_21:07m:13   -42   -6  -18   20z :  -15   15  -15
1989:10:20_21:07m:13   -20   -3   -8   20z :  -13   13  -13
1989:10:30_21:07m:13   -27   -5  -11   20z :  -12   12  -12
1989:11:09_21:07m:13   -31  -18   -7   20z :  -11   10  -10
1989:11:19_21:07m:13   -43  -15  -14   20z :   -9    9   -9
1989:11:29_21:07m:13   -25  -10   -8   20z :   -8    7   -8
1989:12:09_21:07m:13    -7   13  -10   20z :   -6    6   -6
1989:12:19_21:07m:13    12    3    5   20z :   -5    5   -5
1989:12:29_21:07m:13    32    4   14   20z :   -3    4   -4
1990:01:08_21:07m:13    42    6   18   20z :   -1    4   -3
1990:01:18_21:07m:13     5    5    0   20z :    0    3   -1
1990:01:28_21:07m:13    41   25    8   20z :    2    3   -0
1990:02:07_21:07m:13    57   29   14   20z :    4    3    1
1990:02:17_21:07m:13    71   34   19   20z :    6    2    2
1990:02:27_21:07m:13    78   24   27   20z :    8    2    3
1990:03:09_21:07m:13    14   20   -3   20z :   10    3    3
1990:03:19_21:07m:13   -12    7  -10   20z :   11    3    4
1990:03:29_21:07m:13     1    9   -4   20z :   13    3    5
1990:04:08_21:07m:13    17   10    4   20z :   15    4    6
1990:04:18_21:07m:13    22   15    3   20z :   17    5    6
1990:04:28_21:07m:13    33   18    7   20z :   19    5    7
1990:05:08_21:07m:13    36   23    7   20z :   20    6    7
1990:05:18_21:07m:13    45   27    9   20z :   22    7    7
1990:05:28_21:07m:13    20   22   -1   20z :   24    8    8
1990:06:07_21:07m:13    21   24   -1   20z :   25    9    8
1990:06:17_21:07m:13    38   16   11   20z :   26   10    8
1990:06:27_21:07m:13    19    0   10   20z :   28   11    8
1990:07:07_21:07m:13    11  -21   16   20z :   29   12    8
1990:07:17_21:07m:13     4  -12    8   20z :   30   13    9
1990:07:27_21:07m:13    19  -17   18   20z :   31   14    9
1990:08:06_21:07m:13    14    3    5   20z :   32   15    9
1990:08:16_21:07m:13    19   14    3   20z :   33   16    9
1990:08:26_21:07m:13    24   23    0   20z :   34   17    9
1990:09:05_21:07m:13    29   13    8   20z :   35   17    9
1990:09:15_21:07m:13    22   -0   11   20z :   36   18    9
1990:09:25_21:07m:13    22   -7   14   20z :   37   18    9
1990:10:05_21:07m:13    40   19   11   20z :   37   19    9
1990:10:15_21:07m:13    40   11   14   20z :   38   19    9
1990:10:25_21:07m:13    52   11   20   20z :   39   19   10
1990:11:04_21:07m:13    48   -4   26   20z :   39   19   10
1990:11:14_21:07m:13    57   -6   32   20z :   40   19   10
1990:11:24_21:07m:13    46  -13   30   20z :   40   18   11
1990:12:04_21:07m:13    47    4   21   20z :   41   18   12
1990:12:14_21:07m:13    51   14   19   20z :   41   17   12
1990:12:24_21:07m:13    46   22   12   20z :   42   16   13
1991:01:03_21:07m:13    51   28   11   20z :   43   15   14
1991:01:13_21:07m:13    48   43    3   20z :   43   14   15
1991:01:23_21:07m:13    43   43    0   20z :   44   13   16
1991:02:02_21:07m:13    43   24   10   20z :   45   11   17
1991:02:12_21:07m:13    39   31    4   20z :   46   10   18
1991:02:22_21:07m:13    47   39    4   20z :   47    8   19
1991:03:04_21:07m:13    48   42    3   20z :   48    6   21
1991:03:14_21:07m:13    52   32   10   20z :   49    4   22
1991:03:24_21:07m:13    35   15   10   20z :   50    2   24
1991:04:03_21:07m:13    33    8   13   20z :   51   -1   26
1991:04:13_21:07m:13    32    8   12   20z :   52   -3   28
1991:04:23_21:07m:13    35   12   12   20z :   53   -6   29
1991:05:03_21:07m:13    31   13    9   20z :   54   -8   31
1991:05:13_21:07m:13    45    6   20   20z :   56  -11   33
1991:05:23_21:07m:13    50    2   24   20z :   57  -14   35
1991:06:02_21:07m:13    52   -3   28   20z :   58  -17   37
1991:06:12_21:07m:13    57  -10   33   20z :   60  -20   40
1991:06:22_21:07m:13    63  -22   42   20z :   61  -23   42
1991:07:02_21:07m:13    74  -24   49   20z :   62  -26   44
1991:07:12_21:07m:13    73  -38   56   20z :   64  -29   46
1991:07:22_21:07m:13    75  -44   60   20z :   65  -32   48
1991:08:01_21:07m:13    70  -57   64   20z :   67  -35   51
1991:08:11_21:07m:13    77  -57   67   20z :   68  -38   53
1991:08:21_21:07m:13    72  -53   63   20z :   70  -41   55
1991:08:31_21:07m:13    76  -70   73   20z :   71  -43   57
1991:09:10_21:07m:13    72  -81   77   20z :   73  -46   60
1991:09:20_21:07m:13    66  -82   74   20z :   74  -49   62
1991:09:30_21:07m:13    69  -88   78   20z :   76  -52   64
1991:10:10_21:07m:13    74  -85   79   20z :   77  -55   66
1991:10:20_21:07m:13    82  -84   83   20z :   79  -57   68
1991:10:30_21:07m:13    86  -84   85   20z :   80  -60   70
1991:11:09_21:07m:13    82  -80   81   20z :   82  -63   72
1991:11:19_21:07m:13    81  -80   80   20z :   83  -65   74
1991:11:29_21:07m:13    96  -66   81   20z :   85  -67   76
1991:12:09_21:07m:13    98  -70   84   20z :   86  -70   78
1991:12:19_21:07m:13   112  -82   97   20z :   87  -72   80
1991:12:29_21:07m:13   102  -69   86   20z :   89  -74   81
1992:01:08_21:07m:13   100  -72   86   20z :   90  -76   83
1992:01:18_21:07m:13   102  -67   84   20z :   91  -78   84
1992:01:28_21:07m:13    82  -71   77   20z :   92  -80   86
1992:02:07_21:07m:13    70  -63   67   20z :   93  -82   87
1992:02:17_21:07m:13    66  -90   78   20z :   94  -84   89
1992:02:27_21:07m:13    67  -87   77   20z :   95  -85   90
1992:03:08_21:07m:13    78  -82   80   20z :   96  -87   91
1992:03:18_21:07m:13    92  -75   84   20z :   96  -89   93
1992:03:28_21:07m:13    92  -74   83   20z :   97  -91   94
1992:04:07_21:07m:13    86  -77   82   20z :   97  -92   95
1992:04:17_21:07m:13    83  -77   80   20z :   98  -94   96
1992:04:27_21:07m:13    76  -83   80   20z :   98  -96   97
1992:05:07_21:07m:13    85  -93   89   20z :   98  -97   98
1992:05:17_21:07m:13    92  -91   91   20z :   98  -99   99
1992:05:27_21:07m:13   101  -99  100   20z :   98 -101   99
1992:06:06_21:07m:13   101  -94   97   20z :   98 -103  100
1992:06:16_21:07m:13    99  -95   97   20z :   97 -104  101
1992:06:26_21:07m:13   108  -87   98   20z :   97 -106  102
1992:07:06_21:07m:13   108  -74   91   20z :   97 -108  102
1992:07:16_21:07m:13   111  -94  103   20z :   96 -109  103
1992:07:26_21:07m:13   109 -103  106   20z :   96 -111  103
1992:08:05_21:07m:13   107 -115  111   20z :   95 -113  104
1992:08:15_21:07m:13    98 -116  107   20z :   94 -114  104
1992:08:25_21:07m:13   101 -107  104   20z :   93 -116  105
1992:09:04_21:07m:13   116 -108  112   20z :   93 -117  105
1992:09:14_21:07m:13   125 -112  118   20z :   92 -119  105
1992:09:24_21:07m:13   126 -116  121   20z :   91 -120  105
1992:10:04_21:07m:13   119 -123  121   20z :   90 -121  106
1992:10:14_21:07m:13   114 -121  118   20z :   89 -123  106
1992:10:24_21:07m:13   105 -121  113   20z :   88 -124  106
1992:11:03_21:07m:13   102 -112  107   20z :   87 -125  106
1992:11:13_21:07m:13    96 -115  105   20z :   86 -126  106
1992:11:23_21:07m:13    94 -117  106   20z :   85 -127  106
1992:12:03_21:07m:13    87 -127  107   20z :   85 -127  106
1992:12:13_21:07m:13    71 -135  103   20z :   84 -128  106
1992:12:23_21:07m:13    61 -147  104   20z :   83 -129  106
1993:01:02_21:07m:13    51 -149  100   20z :   82 -129  106
1993:01:12_21:07m:13    47 -144   95   20z :   81 -130  105
1993:01:22_21:07m:13    56 -142   99   20z :   81 -130  105
1993:02:01_21:07m:13    54 -145   99   20z :   80 -130  105
1993:02:11_21:07m:13    61 -153  107   20z :   79 -130  105
1993:02:21_21:07m:13    49 -167  108   20z :   79 -130  104
1993:03:03_21:07m:13    44 -149   96   20z :   78 -130  104
1993:03:13_21:07m:13    44 -155  100   20z :   78 -130  104
1993:03:23_21:07m:13    49 -154  102   20z :   77 -129  103
1993:04:02_21:07m:13    51 -153  102   20z :   77 -129  103
1993:04:12_21:07m:13    48 -151  100   20z :   76 -129  103
1993:04:22_21:07m:13    50 -145   98   20z :   76 -128  102
1993:05:02_21:07m:13    63 -148  105   20z :   76 -128  102
1993:05:12_21:07m:13    72 -143  108   20z :   75 -127  101
1993:05:22_21:07m:13    75 -126  101   20z :   75 -127  101
1993:06:01_21:07m:13    80 -122  101   20z :   75 -127  101
1993:06:11_21:07m:13    84 -106   95   20z :   75 -126  100
1993:06:21_21:07m:13    91 -117  104   20z :   75 -126  100
1993:07:01_21:07m:13    92 -112  102   20z :   74 -125  100
1993:07:11_21:07m:13   108 -110  109   20z :   74 -125  100
1993:07:21_21:07m:13   100  -97   99   20z :   74 -124   99
1993:07:31_21:07m:13    98  -99   98   20z :   74 -124   99
1993:08:10_21:07m:13    99  -99   99   20z :   74 -124   99
1993:08:20_21:07m:13   102  -93   97   20z :   74 -124   99
1993:08:30_21:07m:13   102  -89   96   20z :   75 -123   99
1993:09:09_21:07m:13   103  -81   92   20z :   75 -123   99
1993:09:19_21:07m:13   107  -86   97   20z :   75 -123   99
1993:09:29_21:07m:13   109  -83   96   20z :   75 -123   99
1993:10:09_21:07m:13   101  -92   97   20z :   75 -123   99
1993:10:19_21:07m:13    89  -90   90   20z :   76 -123   99
1993:10:29_21:07m:13    86  -89   88   20z :   76 -123   99
1993:11:08_21:07m:13    83  -90   87   20z :   76 -123   99
1993:11:18_21:07m:13    75  -94   85   20z :   76 -123  100
1993:11:28_21:07m:13    68  -96   82   20z :   77 -123  100
1993:12:08_21:07m:13    66 -114   90   20z :   77 -123  100
1993:12:18_21:07m:13    58 -117   88   20z :   77 -123  100
1993:12:28_21:07m:13    60 -132   96   20z :   78 -123  100
1994:01:07_21:07m:13    66 -165  116   20z :   78 -123  101
1994:01:17_21:07m:13    66 -163  114   20z :   78 -123  101
1994:01:27_21:07m:13    61 -160  110   20z :   79 -123  101
1994:02:06_21:07m:13    55 -156  106   20z :   79 -124  101
1994:02:16_21:07m:13    52 -160  106   20z :   79 -124  101
1994:02:26_21:07m:13    54 -157  106   20z :   80 -124  102
1994:03:08_21:07m:13    52 -157  104   20z :   80 -124  102
1994:03:18_21:07m:13    52 -159  106   20z :   80 -124  102
1994:03:28_21:07m:13    53 -161  107   20z :   80 -124  102
1994:04:07_21:07m:13    63 -172  117   20z :   81 -124  103
1994:04:17_21:07m:13    72 -171  121   20z :   81 -125  103
1994:04:27_21:07m:13    75 -174  125   20z :   81 -125  103
1994:05:07_21:07m:13    82 -154  118   20z :   81 -125  103
1994:05:17_21:07m:13    81 -150  115   20z :   82 -125  103
1994:05:27_21:07m:13    74 -135  104   20z :   82 -125  103
1994:06:06_21:07m:13    80 -131  106   20z :   82 -125  103
1994:06:16_21:07m:13    83 -121  102   20z :   82 -125  103
1994:06:26_21:07m:13   100 -117  108   20z :   82 -125  104
1994:07:06_21:07m:13    92  -90   91   20z :   83 -125  104
1994:07:16_21:07m:13    99  -85   92   20z :   83 -124  104
1994:07:26_21:07m:13    99  -86   92   20z :   83 -124  104
1994:08:05_21:07m:13   107  -97  102   20z :   84 -124  104
1994:08:15_21:07m:13   100  -84   92   20z :   84 -124  104
1994:08:25_21:07m:13   117 -101  109   20z :   84 -124  104
1994:09:04_21:07m:13   123  -86  104   20z :   84 -123  104
1994:09:14_21:07m:13   122  -82  102   20z :   85 -123  104
1994:09:24_21:07m:13   117  -78   98   20z :   85 -123  104
1994:10:04_21:07m:13   106  -80   93   20z :   86 -122  104
1994:10:14_21:07m:13   100  -87   93   20z :   86 -122  104
1994:10:24_21:07m:13    99  -84   91   20z :   86 -122  104
1994:11:03_21:07m:13   101  -91   96   20z :   87 -121  104
1994:11:13_21:07m:13    98 -100   99   20z :   87 -121  104
1994:11:23_21:07m:13    96 -108  102   20z :   88 -120  104
1994:12:03_21:07m:13    91 -115  103   20z :   88 -120  104
1994:12:13_21:07m:13    86 -124  105   20z :   88 -119  104
1994:12:23_21:07m:13    68 -120   94   20z :   89 -119  104
1995:01:02_21:07m:13    70 -132  101   20z :   89 -118  104
1995:01:12_21:07m:13    69 -124   96   20z :   90 -118  104
1995:01:22_21:07m:13    75 -164  119   20z :   90 -117  104
1995:02:01_21:07m:13    54 -164  109   20z :   90 -117  103
1995:02:11_21:07m:13    55 -157  106   20z :   91 -116  103
1995:02:21_21:07m:13    49 -149   99   20z :   91 -115  103
1995:03:03_21:07m:13    57 -138   97   20z :   91 -115  103
1995:03:13_21:07m:13    60 -154  107   20z :   92 -114  103
1995:03:23_21:07m:13    65 -172  119   20z :   92 -114  103
1995:04:02_21:07m:13    73 -156  115   20z :   92 -113  103
1995:04:12_21:07m:13    75 -134  105   20z :   92 -113  103
1995:04:22_21:07m:13    80 -134  107   20z :   93 -112  102
1995:05:02_21:07m:13    79 -138  109   20z :   93 -112  102
1995:05:12_21:07m:13    89 -126  108   20z :   93 -111  102
1995:05:22_21:07m:13    91 -121  106   20z :   93 -111  102
1995:06:01_21:07m:13    97 -110  104   20z :   94 -110  102
1995:06:11_21:07m:13   108 -114  111   20z :   94 -110  102
1995:06:21_21:07m:13   118 -108  113   20z :   94 -109  101
1995:07:01_21:07m:13   126 -101  114   20z :   94 -108  101
1995:07:11_21:07m:13   126  -80  103   20z :   94 -108  101
1995:07:21_21:07m:13   118  -70   94   20z :   95 -107  101
1995:07:31_21:07m:13   114  -71   93   20z :   95 -106  101
1995:08:10_21:07m:13   106  -75   91   20z :   95 -106  100
1995:08:20_21:07m:13   108  -70   89   20z :   95 -105  100
1995:08:30_21:07m:13   125  -71   98   20z :   96 -104  100
1995:09:09_21:07m:13   122  -70   96   20z :   96 -104  100
1995:09:19_21:07m:13   126  -72   99   20z :   96 -103   99
1995:09:29_21:07m:13   113  -75   94   20z :   96 -102   99
1995:10:09_21:07m:13   113  -75   94   20z :   97 -101   99
1995:10:19_21:07m:13   112  -80   96   20z :   97 -100   99
1995:10:29_21:07m:13   111  -75   93   20z :   97  -99   98
1995:11:08_21:07m:13   111  -78   95   20z :   98  -98   98
1995:11:18_21:07m:13   105  -87   96   20z :   98  -98   98
1995:11:28_21:07m:13    98  -93   95   20z :   98  -97   97
1995:12:08_21:07m:13    88  -96   92   20z :   99  -96   97
1995:12:18_21:07m:13    49  -41   45   20z :   99  -95   97
1995:12:28_21:07m:13    56 -139   98   20z :   99  -94   97
1996:01:07_21:07m:13    95 -148  121   20z :   99  -93   96
1996:01:17_21:07m:13    97 -125  111   20z :  100  -92   96
1996:01:27_21:07m:13   108 -109  109   20z :  100  -92   96
1996:02:06_21:07m:13    83  -95   89   20z :  100  -91   95
1996:02:16_21:07m:13    63 -108   86   20z :  100  -90   95
1996:02:26_21:07m:13    56 -120   88   20z :  100  -89   95
1996:03:07_21:07m:13    72 -123   98   20z :  100  -89   95
1996:03:17_21:07m:13    75 -133  104   20z :  101  -88   94
1996:03:27_21:07m:13    73 -129  101   20z :  101  -88   94
1996:04:06_21:07m:13    74 -130  102   20z :  101  -87   94
1996:04:16_21:07m:13   108 -106  107   20z :  101  -87   94
1996:04:26_21:07m:13   106 -103  105   20z :  101  -87   94
1996:05:06_21:07m:13   105 -102  104   20z :  101  -86   94
1996:05:16_21:07m:13    89  -99   94   20z :  101  -86   93
1996:05:26_21:07m:13    95  -82   89   20z :  101  -86   93
1996:06:05_21:07m:13   103  -80   91   20z :  101  -86   93
1996:06:15_21:07m:13   112  -76   94   20z :  101  -86   93
1996:06:25_21:07m:13   114  -81   98   20z :  101  -85   93
1996:07:05_21:07m:13   111  -73   92   20z :  101  -85   93
1996:07:15_21:07m:13   108  -67   88   20z :  100  -85   93
1996:07:25_21:07m:13   119  -60   89   20z :  100  -85   93
1996:08:04_21:07m:13   121  -60   90   20z :  100  -85   93
1996:08:14_21:07m:13   123  -60   91   20z :  100  -85   93
1996:08:24_21:07m:13   114  -57   86   20z :  100  -85   93
1996:09:03_21:07m:13   124  -48   86   20z :  100  -85   93
1996:09:13_21:07m:13   117  -51   84   20z :  100  -85   93
1996:09:23_21:07m:13   119  -52   85   20z :  100  -85   93
1996:10:03_21:07m:13   114  -64   89   20z :  100  -85   93
1996:10:13_21:07m:13   135  -65  100   20z :  100  -85   93
1996:10:23_21:07m:13   137  -68  103   20z :  100  -85   93
1996:11:02_21:07m:13   134  -59   97   20z :  100  -85   93
1996:11:12_21:07m:13   118  -62   90   20z :  100  -85   93
1996:11:22_21:07m:13   114  -60   87   20z :  100  -85   93
1996:12:02_21:07m:13   103  -77   90   20z :  100  -85   93
1996:12:12_21:07m:13    84  -87   86   20z :  100  -85   92
1996:12:22_21:07m:13    77  -92   85   20z :  100  -85   92
1997:01:01_21:07m:13    74  -87   81   20z :  100  -84   92
1997:01:11_21:07m:13    76  -84   80   20z :  100  -84   92
1997:01:21_21:07m:13    63  -93   78   20z :  100  -84   92
1997:01:31_21:07m:13    57 -103   80   20z :  100  -84   92
1997:02:10_21:07m:13    61 -108   84   20z :  100  -84   92
1997:02:20_21:07m:13    76 -114   95   20z :  100  -84   92
1997:03:02_21:07m:13    78 -127  102   20z :   99  -83   91
1997:03:12_21:07m:13    78 -136  107   20z :   99  -83   91
1997:03:22_21:07m:13    73 -134  104   20z :   99  -83   91
1997:04:01_21:07m:13    83 -122  102   20z :   99  -82   91
1997:04:11_21:07m:13    83 -114   98   20z :   99  -82   90
1997:04:21_21:07m:13    78 -108   93   20z :   98  -82   90
1997:05:01_21:07m:13    84 -112   98   20z :   98  -81   90
1997:05:11_21:07m:13    93 -106  100   20z :   98  -81   89
1997:05:21_21:07m:13   105 -103  104   20z :   97  -80   89
1997:05:31_21:07m:13   100  -90   95   20z :   97  -80   88
1997:06:10_21:07m:13   110  -79   95   20z :   97  -79   88
1997:06:20_21:07m:13   106  -71   89   20z :   97  -78   88
1997:06:30_21:07m:13   105  -65   85   20z :   96  -78   87
1997:07:10_21:07m:13   101  -54   77   20z :   96  -77   87
1997:07:20_21:07m:13   115  -51   83   20z :   96  -76   86
1997:07:30_21:07m:13   128  -44   86   20z :   96  -75   86
1997:08:09_21:07m:13   119  -55   87   20z :   95  -74   85
1997:08:19_21:07m:13   120  -53   87   20z :   95  -73   84
1997:08:29_21:07m:13   125  -45   85   20z :   95  -72   84
1997:09:08_21:07m:13   128  -47   87   20z :   95  -71   83
1997:09:18_21:07m:13   120  -42   81   20z :   95  -70   83
1997:09:28_21:07m:13   111  -42   77   20z :   95  -69   82
1997:10:08_21:07m:13   117  -34   76   20z :   95  -68   81
1997:10:18_21:07m:13   122  -27   74   20z :   95  -67   81
1997:10:28_21:07m:13   112  -25   69   20z :   95  -66   80
1997:11:07_21:07m:13   102  -17   59   20z :   95  -64   80
1997:11:17_21:07m:13    89  -68   79   20z :   95  -63   79
1997:11:27_21:07m:13    98  -77   87   20z :   95  -62   78
1997:12:07_21:07m:13   103  -64   84   20z :   95  -61   78
1997:12:17_21:07m:13    98  -50   74   20z :   95  -60   77
1997:12:27_21:07m:13    92  -48   70   20z :   95  -58   77
1998:01:06_21:07m:13    82  -69   75   20z :   95  -57   76
1998:01:16_21:07m:13    63  -77   70   20z :   95  -56   76
1998:01:26_21:07m:13    63  -77   70   20z :   95  -55   75
1998:02:05_21:07m:13    63  -80   72   20z :   95  -54   75
1998:02:15_21:07m:13    48  -91   70   20z :   95  -53   74
1998:02:25_21:07m:13    50  -95   72   20z :   95  -53   74
1998:03:07_21:07m:13    41  -81   61   20z :   95  -52   73
1998:03:17_21:07m:13    49  -83   66   20z :   95  -51   73
1998:03:27_21:07m:13    48  -67   57   20z :   95  -50   73
1998:04:06_21:07m:13    54  -65   59   20z :   95  -50   72
1998:04:16_21:07m:13    72  -60   66   20z :   94  -49   72
1998:04:26_21:07m:13    74  -62   68   20z :   94  -49   72
1998:05:06_21:07m:13    96  -83   90   20z :   94  -48   71
1998:05:16_21:07m:13   101  -77   89   20z :   94  -48   71
1998:05:26_21:07m:13   119  -72   96   20z :   93  -48   71
1998:06:05_21:07m:13   102  -50   76   20z :   93  -48   70
1998:06:15_21:07m:13   114  -43   78   20z :   93  -47   70
1998:06:25_21:07m:13   101  -34   68   20z :   92  -47   70
1998:07:05_21:07m:13   107  -19   63   20z :   92  -47   69
1998:07:15_21:07m:13   108  -15   61   20z :   91  -47   69
1998:07:25_21:07m:13   116  -21   69   20z :   91  -46   69
1998:08:04_21:07m:13   116  -25   71   20z :   90  -46   68
1998:08:14_21:07m:13   119  -36   78   20z :   89  -46   68
1998:08:24_21:07m:13   120  -28   74   20z :   89  -46   67
1998:09:03_21:07m:13   127  -22   74   20z :   88  -46   67
1998:09:13_21:07m:13   126  -10   68   20z :   87  -45   66
1998:09:23_21:07m:13   135   -4   70   20z :   86  -45   66
1998:10:03_21:07m:13   126   -2   64   20z :   86  -45   65
1998:10:13_21:07m:13   121    1   60   20z :   85  -44   64
1998:10:23_21:07m:13   110   -3   57   20z :   84  -44   64
1998:11:02_21:07m:13    95   -5   50   20z :   83  -43   63
1998:11:12_21:07m:13    74   -1   38   20z :   82  -43   62
1998:11:22_21:07m:13    64  -27   45   20z :   80  -42   61
1998:12:02_21:07m:13    58  -16   37   20z :   79  -41   60
1998:12:12_21:07m:13    69  -30   49   20z :   78  -41   59
1998:12:22_21:07m:13    51  -47   49   20z :   77  -40   58
1999:01:01_21:07m:13    53  -73   63   20z :   75  -39   57
1999:01:11_21:07m:13    29  -92   61   20z :   74  -38   56
1999:01:21_21:07m:13    39  -90   64   20z :   72  -37   55
1999:01:31_21:07m:13    55  -83   69   20z :   71  -36   53
1999:02:10_21:07m:13    53  -78   66   20z :   69  -35   52
1999:02:20_21:07m:13    59  -74   67   20z :   67  -34   50
1999:03:02_21:07m:13    24  -77   50   20z :   65  -32   49
1999:03:12_21:07m:13    16  -89   53   20z :   64  -31   47
1999:03:22_21:07m:13    16  -77   46   20z :   62  -30   46
1999:04:01_21:07m:13    19  -74   46   20z :   60  -29   44
1999:04:11_21:07m:13    38  -61   50   20z :   58  -28   43
1999:04:21_21:07m:13    39  -61   50   20z :   56  -26   41
1999:05:01_21:07m:13    38  -55   46   20z :   54  -25   39
1999:05:11_21:07m:13    35  -61   48   20z :   52  -24   38
1999:05:21_21:07m:13    49  -48   49   20z :   50  -22   36
1999:05:31_21:07m:13    70  -22   46   20z :   48  -21   34
1999:06:10_21:07m:13    72    1   36   20z :   46  -20   33
1999:06:20_21:07m:13    78   -1   39   20z :   44  -18   31
1999:06:30_21:07m:13    77    9   34   20z :   42  -17   29
1999:07:10_21:07m:13    67   25   21   20z :   40  -15   28
1999:07:20_21:07m:13    61   27   17   20z :   38  -14   26
1999:07:30_21:07m:13    59   34   13   20z :   36  -13   24
1999:08:09_21:07m:13    71   45   13   20z :   35  -11   23
1999:08:19_21:07m:13    76   49   14   20z :   33  -10   21
1999:08:29_21:07m:13    77   44   17   20z :   31   -8   20
1999:09:08_21:07m:13    70   36   17   20z :   30   -7   18
1999:09:18_21:07m:13    58   30   14   20z :   28   -6   17
1999:09:28_21:07m:13    42   28    7   20z :   27   -4   15
1999:10:08_21:07m:13    16   24   -4   20z :   25   -3   14
1999:10:18_21:07m:13    16   28   -6   20z :   24   -1   13
1999:10:28_21:07m:13    11   -1    6   20z :   23   -0   11
1999:11:07_21:07m:13    20   -7   13   20z :   22    1   10
1999:11:17_21:07m:13    -0  -10    5   20z :   20    2    9
1999:11:27_21:07m:13   -18    3  -10   20z :   19    4    8
